Date,BPM,RestingBPM,sleep_duration,sleep_efficiency,sleep_start_time,sleep_end_time,minutes_after_wakeup,minutes_asleep,minutes_awake,minutes_to_fall_asleep,time_in_bed,deep_sleep,rem_sleep,wake_sleep,light_sleep,Calories,Distance,Steps,LightActiveMinutes,ModerateActiveMinutes,VeryActiveMinutes,SedentaryMinutes,MaxAltitude,demographicVO2Max,BELOW_DEFAULT_ZONE_1,IN_DEFAULT_ZONE_1,IN_DEFAULT_ZONE_2,IN_DEFAULT_ZONE_3,ExerciseDate,ExerciseActivityName,ExerciseActiveDuration,ExerciseAverageHeartRate,ExerciseCalories,ExerciseDuration,ExerciseElevationGain,ExerciseSteps,ExerciseSedentaryMinutes,ExerciseLightMinutes,ExerciseFairlyActiveMinutes,ExerciseVeryActiveMinutes,ExerciseOutOfRangeMaxHR,ExerciseOutOfRangeMinHR,ExerciseOutOfRangeMinutes,ExerciseFatBurnMaxHR,ExerciseFatBurnMinHR,ExerciseFatBurnMinutes,ExerciseCardioMaxHR,ExerciseCardioMinHR,ExerciseCardioMinutes,ExercisePeakMaxHR,ExercisePeakMinHR,ExercisePeakMinutes,Speed,Pace,ExerciseDistance,runVO2Max,overall_score,composition_score,revitalization_score,duration_score,deep_sleep_in_minutes,resting_heart_rate,restlessness,Year,Month,Day,Hour,Minute,day_of_week,SleepDay,SleepHour,SleepMinute,exercise,sleep_before_12,next_day_calories,next_day_active_minutes,next_day_steps,next_day_exercise,next_day_rhr,calories_goal_met,active_minutes_goal_met,step_goal_met,sleep_ge_seven_hours
2019-08-24 00:00:00,56.463922662945976,46.17258167266846,8.083333333333334,93.0,2019-08-23 23:52:00,2019-08-24T07:57:00.000,0.0,443.0,42.0,0.0,8.083333333333334,75.0,88.0,42.0,280.0,3243.45999999998,1120980,14740,0.0,0.0,0.0,1440.0,10,50.36797000000001,1373.0,28.0,2.0,0.0,2019-08-24 21:45:13,Walk,1740000.0,80.0,221.0,0.48333333333333334,30.0,2777.0,2.0,1.0,6.0,20.0,96.0,30.0,25.0,134.0,96.0,4.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,8,24,0,0,Saturday,23.0,23.0,52.0,0,1,3243.45999999998,0.0,14740.0,0.0,46.17258167266846,1,0,1,1
2019-08-24 00:00:00,56.463922662945976,46.17258167266846,8.083333333333334,93.0,2019-08-23 23:52:00,2019-08-24T07:57:00.000,0.0,443.0,42.0,0.0,8.083333333333334,75.0,88.0,42.0,280.0,3243.45999999998,1120980,14740,0.0,0.0,0.0,1440.0,10,50.36797000000001,1373.0,28.0,2.0,0.0,2019-08-24 23:22:29,Walk,615000.0,89.0,75.0,0.17083333333333334,0.0,837.0,1.0,1.0,1.0,7.0,96.0,30.0,6.0,134.0,96.0,4.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,8,24,0,0,Saturday,23.0,23.0,52.0,0,1,3487.6799999999766,0.0,16176.0,0.0,46.00737953186035,1,0,1,1
2019-08-25 00:00:00,65.24544393572134,46.00737953186035,8.433333333333334,92.0,2019-08-24 23:52:00,2019-08-25T08:18:30.000,3.0,458.0,48.0,0.0,8.433333333333334,101.0,129.0,48.0,228.0,3487.6799999999766,1379580,16176,0.0,0.0,0.0,1440.0,10,50.41726000000001,1336.0,54.0,22.0,10.0,2019-08-25 00:29:54,Walk,819000.0,75.0,105.0,0.2275,20.0,1281.0,0.0,1.0,2.0,10.0,96.0,30.0,14.0,134.0,96.0,0.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,8,25,0,0,Sunday,24.0,23.0,52.0,0,1,3487.6799999999766,0.0,16176.0,0.0,46.00737953186035,1,0,1,1
2019-08-25 00:00:00,65.24544393572134,46.00737953186035,8.433333333333334,92.0,2019-08-24 23:52:00,2019-08-25T08:18:30.000,3.0,458.0,48.0,0.0,8.433333333333334,101.0,129.0,48.0,228.0,3487.6799999999766,1379580,16176,0.0,0.0,0.0,1440.0,10,50.41726000000001,1336.0,54.0,22.0,10.0,2019-08-25 14:19:18,Walk,614000.0,98.0,89.0,0.17055555555555554,0.0,855.0,0.0,1.0,1.0,8.0,96.0,30.0,4.0,134.0,96.0,6.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,8,25,0,0,Sunday,24.0,23.0,52.0,0,1,3487.6799999999766,0.0,16176.0,1.0,46.00737953186035,1,0,1,1
2019-08-25 00:00:00,65.24544393572134,46.00737953186035,8.433333333333334,92.0,2019-08-24 23:52:00,2019-08-25T08:18:30.000,3.0,458.0,48.0,0.0,8.433333333333334,101.0,129.0,48.0,228.0,3487.6799999999766,1379580,16176,0.0,0.0,0.0,1440.0,10,50.41726000000001,1336.0,54.0,22.0,10.0,2019-08-25 14:29:12,Run,1790000.0,158.0,478.0,0.6730555555555555,90.0,4780.0,0.0,0.0,0.0,29.0,96.0,30.0,0.0,134.0,96.0,1.0,163.0,134.0,20.0,220.0,163.0,9.0,6.453585251396648,557.8294637420198,3.208028,46.73644,,,,,,,,2019,8,25,0,0,Sunday,24.0,23.0,52.0,1,1,3487.6799999999766,0.0,16176.0,0.0,46.00737953186035,1,0,1,1
2019-08-25 00:00:00,65.24544393572134,46.00737953186035,8.433333333333334,92.0,2019-08-24 23:52:00,2019-08-25T08:18:30.000,3.0,458.0,48.0,0.0,8.433333333333334,101.0,129.0,48.0,228.0,3487.6799999999766,1379580,16176,0.0,0.0,0.0,1440.0,10,50.41726000000001,1336.0,54.0,22.0,10.0,2019-08-25 15:07:48,Walk,1741000.0,117.0,318.0,0.4836111111111111,40.0,2902.0,0.0,0.0,1.0,28.0,96.0,30.0,1.0,134.0,96.0,28.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,8,25,0,0,Sunday,24.0,23.0,52.0,0,1,3487.6799999999766,0.0,16176.0,0.0,46.00737953186035,1,0,1,1
2019-08-25 00:00:00,65.24544393572134,46.00737953186035,8.433333333333334,92.0,2019-08-24 23:52:00,2019-08-25T08:18:30.000,3.0,458.0,48.0,0.0,8.433333333333334,101.0,129.0,48.0,228.0,3487.6799999999766,1379580,16176,0.0,0.0,0.0,1440.0,10,50.41726000000001,1336.0,54.0,22.0,10.0,2019-08-25 18:04:33,Walk,614000.0,80.0,75.0,0.17055555555555554,20.0,869.0,0.0,10.0,0.0,0.0,96.0,30.0,10.0,134.0,96.0,0.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,8,25,0,0,Sunday,24.0,23.0,52.0,0,1,3284.6099999999824,0.0,7402.0,0.0,45.91225528717041,1,0,0,1
2019-08-26 00:00:00,67.42188494047078,45.91225528717041,7.133333333333334,95.0,2019-08-25 23:32:00,2019-08-26T06:40:00.000,0.0,381.0,47.0,0.0,7.133333333333334,97.0,84.0,47.0,200.0,3284.6099999999824,543650,7402,0.0,0.0,0.0,1440.0,10,50.44565000000001,1213.0,33.0,25.0,11.0,2019-08-26 11:50:20,Walk,717000.0,99.0,110.0,0.19916666666666666,20.0,1146.0,0.0,0.0,2.0,10.0,96.0,30.0,4.0,134.0,96.0,8.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,8,26,0,0,Monday,25.0,23.0,32.0,0,1,3284.6099999999824,0.0,7402.0,1.0,45.91225528717041,1,0,0,1
2019-08-26 00:00:00,67.42188494047078,45.91225528717041,7.133333333333334,95.0,2019-08-25 23:32:00,2019-08-26T06:40:00.000,0.0,381.0,47.0,0.0,7.133333333333334,97.0,84.0,47.0,200.0,3284.6099999999824,543650,7402,0.0,0.0,0.0,1440.0,10,50.44565000000001,1213.0,33.0,25.0,11.0,2019-08-26 12:02:50,Weights,4608000.0,137.0,735.0,1.3033333333333332,56.000656000000006,1771.0,20.0,5.0,3.0,48.0,96.0,30.0,6.0,134.0,96.0,15.0,163.0,134.0,24.0,220.0,163.0,11.0,0.0,0.0,0.0,,,,,,,,,2019,8,26,0,0,Monday,25.0,23.0,32.0,1,1,3284.6099999999824,0.0,7402.0,0.0,45.91225528717041,1,0,0,1
2019-08-26 00:00:00,67.42188494047078,45.91225528717041,7.133333333333334,95.0,2019-08-25 23:32:00,2019-08-26T06:40:00.000,0.0,381.0,47.0,0.0,7.133333333333334,97.0,84.0,47.0,200.0,3284.6099999999824,543650,7402,0.0,0.0,0.0,1440.0,10,50.44565000000001,1213.0,33.0,25.0,11.0,2019-08-26 21:57:52,Walk,615000.0,120.0,117.0,0.17083333333333334,20.0,904.0,0.0,0.0,0.0,11.0,96.0,30.0,0.0,134.0,96.0,2.0,163.0,134.0,1.0,220.0,163.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,8,26,0,0,Monday,25.0,23.0,32.0,0,1,3134.2499999999905,0.0,7876.0,0.0,45.34640598297119,1,0,1,1
2019-08-27 00:00:00,69.57477698093406,45.34640598297119,7.583333333333332,95.0,2019-08-26 23:11:30,2019-08-27T06:46:30.000,3.0,421.0,34.0,0.0,7.583333333333333,129.0,86.0,34.0,206.0,3134.2499999999905,674600,7876,0.0,0.0,0.0,1440.0,10,50.61448000000001,1356.0,44.0,19.0,12.0,2019-08-27 21:13:02,Walk,819000.0,95.0,111.0,0.2275,20.0,1209.0,1.0,0.0,2.0,10.0,96.0,30.0,4.0,134.0,96.0,9.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,,,,,,,,2019,8,27,0,0,Tuesday,26.0,23.0,11.0,0,1,3134.2499999999905,0.0,7876.0,1.0,45.34640598297119,1,0,1,1
2019-08-27 00:00:00,69.57477698093406,45.34640598297119,7.583333333333332,95.0,2019-08-26 23:11:30,2019-08-27T06:46:30.000,3.0,421.0,34.0,0.0,7.583333333333333,129.0,86.0,34.0,206.0,3134.2499999999905,674600,7876,0.0,0.0,0.0,1440.0,10,50.61448000000001,1356.0,44.0,19.0,12.0,2019-08-27 21:27:55,Weights,4489000.0,131.0,854.0,1.2472222222222222,42.001312,4961.0,5.0,2.0,7.0,60.0,96.0,30.0,10.0,134.0,96.0,34.0,163.0,134.0,19.0,220.0,163.0,12.0,0.0,0.0,0.0,,,,,,,,,2019,8,27,0,0,Tuesday,26.0,23.0,11.0,1,1,2377.259999999981,0.0,4231.0,0.0,45.020586013793945,0,0,0,1
2019-08-28 00:00:00,50.57232576985414,45.020586013793945,7.2,96.0,2019-08-27 23:34:00,2019-08-28T06:46:30.000,0.0,374.0,58.0,0.0,7.2,58.0,79.0,58.0,237.0,2377.259999999981,320520,4231,0.0,0.0,0.0,1440.0,10,50.71169,1387.0,13.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019,8,28,0,0,Wednesday,27.0,23.0,34.0,0,1,2984.399999999972,0.0,4503.0,0.0,44.83297634124756,0,0,0,1
2019-08-29 00:00:00,65.12821893225662,44.83297634124756,7.566666666666666,95.0,2019-08-28 23:10:00,2019-08-29T06:44:00.000,0.0,408.0,46.0,0.0,7.566666666666666,122.0,111.0,46.0,175.0,2984.399999999972,319680,4503,0.0,0.0,0.0,1440.0,10,50.76767,1319.0,28.0,23.0,10.0,2019-08-29 11:53:46,Walk,666000.0,123.0,128.0,0.185,40.0,1123.0,0.0,0.0,1.0,10.0,96.0,30.0,3.0,134.0,96.0,4.0,163.0,134.0,4.0,220.0,163.0,0.0,0.0,0.0,0.0,,87.0,23.0,24.0,40.0,122.0,45.0,0.06968641114982578,2019,8,29,0,0,Thursday,28.0,23.0,10.0,0,1,2984.399999999972,0.0,4503.0,1.0,44.83297634124756,0,0,0,1
2019-08-29 00:00:00,65.12821893225662,44.83297634124756,7.566666666666666,95.0,2019-08-28 23:10:00,2019-08-29T06:44:00.000,0.0,408.0,46.0,0.0,7.566666666666666,122.0,111.0,46.0,175.0,2984.399999999972,319680,4503,0.0,0.0,0.0,1440.0,10,50.76767,1319.0,28.0,23.0,10.0,2019-08-29 12:02:18,Weights,3385000.0,135.0,700.0,0.9480555555555555,38.999344,1903.0,1.0,2.0,5.0,48.0,96.0,30.0,3.0,134.0,96.0,23.0,163.0,134.0,20.0,220.0,163.0,10.0,0.0,0.0,0.0,,87.0,23.0,24.0,40.0,122.0,45.0,0.06968641114982578,2019,8,29,0,0,Thursday,28.0,23.0,10.0,1,1,2304.959999999985,0.0,2261.0,0.0,44.213873863220215,0,0,0,1
2019-08-30 00:00:00,49.45470030874055,44.213873863220215,7.6,93.0,2019-08-29 23:09:30,2019-08-30T06:46:00.000,0.0,408.0,48.0,0.0,7.6,74.0,110.0,48.0,224.0,2304.959999999985,171060,2261,0.0,0.0,0.0,1440.0,10,50.95239,1395.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.0,21.0,23.0,38.0,74.0,44.0,0.07776560788608981,2019,8,30,0,0,Friday,29.0,23.0,9.0,0,1,3440.7499999999986,0.0,15925.0,0.0,44.87954235076904,1,0,1,1
2019-08-31 00:00:00,59.01376579294739,44.87954235076904,7.5,96.0,2019-08-30 23:55:30,2019-08-31T07:25:30.000,0.0,397.0,53.0,0.0,7.5,93.0,107.0,53.0,197.0,3440.7499999999986,1229040,15925,0.0,0.0,0.0,1440.0,10,50.75377,1367.0,31.0,8.0,0.0,2019-08-31 16:16:29,Walk,614000.0,90.0,81.0,0.17055555555555554,20.0,874.0,0.0,1.0,2.0,7.0,96.0,30.0,8.0,134.0,96.0,2.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,79.0,22.0,21.0,36.0,93.0,44.0,0.05882352941176471,2019,8,31,0,0,Saturday,30.0,23.0,55.0,0,1,3440.7499999999986,0.0,15925.0,0.0,44.87954235076904,1,0,1,1
2019-08-31 00:00:00,59.01376579294739,44.87954235076904,7.5,96.0,2019-08-30 23:55:30,2019-08-31T07:25:30.000,0.0,397.0,53.0,0.0,7.5,93.0,107.0,53.0,197.0,3440.7499999999986,1229040,15925,0.0,0.0,0.0,1440.0,10,50.75377,1367.0,31.0,8.0,0.0,2019-08-31 18:15:05,Walk,2150000.0,88.0,273.0,0.5972222222222222,20.0,2888.0,1.0,4.0,6.0,24.0,96.0,30.0,27.0,134.0,96.0,8.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,79.0,22.0,21.0,36.0,93.0,44.0,0.05882352941176471,2019,8,31,0,0,Saturday,30.0,23.0,55.0,0,1,3440.7499999999986,0.0,15925.0,0.0,44.87954235076904,1,0,1,1
2019-08-31 00:00:00,59.01376579294739,44.87954235076904,7.5,96.0,2019-08-30 23:55:30,2019-08-31T07:25:30.000,0.0,397.0,53.0,0.0,7.5,93.0,107.0,53.0,197.0,3440.7499999999986,1229040,15925,0.0,0.0,0.0,1440.0,10,50.75377,1367.0,31.0,8.0,0.0,2019-08-31 19:37:00,Walk,3533000.0,81.0,396.0,0.9813888888888889,10.0,4189.0,4.0,10.0,20.0,24.0,96.0,30.0,57.0,134.0,96.0,2.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,79.0,22.0,21.0,36.0,93.0,44.0,0.05882352941176471,2019,8,31,0,0,Saturday,30.0,23.0,55.0,0,1,3440.7499999999986,0.0,15925.0,0.0,44.87954235076904,1,0,1,1
2019-08-31 00:00:00,59.01376579294739,44.87954235076904,7.5,96.0,2019-08-30 23:55:30,2019-08-31T07:25:30.000,0.0,397.0,53.0,0.0,7.5,93.0,107.0,53.0,197.0,3440.7499999999986,1229040,15925,0.0,0.0,0.0,1440.0,10,50.75377,1367.0,31.0,8.0,0.0,2019-08-31 21:19:24,Walk,2099000.0,95.0,302.0,0.5830555555555555,20.0,3141.0,0.0,0.0,2.0,32.0,96.0,30.0,19.0,134.0,96.0,15.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,79.0,22.0,21.0,36.0,93.0,44.0,0.05882352941176471,2019,8,31,0,0,Saturday,30.0,23.0,55.0,0,1,2746.159999999972,0.0,6165.0,1.0,44.24068641662598,0,0,0,1
2019-09-01 00:00:00,61.42328320538437,44.24068641662598,6.883333333333334,92.0,2019-09-01 00:59:00,2019-09-01T07:52:30.000,1.0,360.0,53.0,0.0,6.883333333333334,70.0,81.0,53.0,209.0,2746.159999999972,613710,6165,0.0,0.0,0.0,1440.0,10,50.94439000000001,1207.0,6.0,14.0,20.0,2019-09-01 16:12:57,Run,1698000.0,160.0,452.0,0.5786111111111111,122.00131299999998,4494.0,0.0,0.0,0.0,28.0,96.0,30.0,0.0,134.0,96.0,1.0,163.0,134.0,8.0,220.0,163.0,19.0,6.44108480565371,558.9120635145299,3.028233,46.57455,77.0,21.0,21.0,35.0,70.0,44.0,0.08261405672009864,2019,9,1,0,0,Sunday,1.0,0.0,59.0,1,0,3338.6599999999785,0.0,11808.0,1.0,44.383904457092285,1,0,1,0
2019-09-02 00:00:00,61.63580754131289,44.383904457092285,8.233333333333333,91.0,2019-09-02 00:06:00,2019-09-02T08:20:00.000,0.0,424.0,70.0,0.0,8.233333333333333,48.0,128.0,70.0,248.0,3338.6599999999785,1053570,11808,0.0,0.0,0.0,1440.0,10,50.90166000000001,1279.0,29.0,25.0,7.0,2019-09-02 19:49:06,Run,1606000.0,151.0,366.0,0.645,107.00131200000001,4236.0,1.0,0.0,0.0,25.0,96.0,30.0,0.0,134.0,96.0,2.0,163.0,134.0,18.0,220.0,163.0,6.0,6.609812951432129,544.6447617280907,2.932241,48.06614,84.0,21.0,22.0,41.0,47.0,44.0,0.07838983050847458,2019,9,2,0,0,Monday,2.0,0.0,6.0,1,0,3338.6599999999785,0.0,11808.0,0.0,44.383904457092285,1,0,1,1
2019-09-02 00:00:00,61.63580754131289,44.383904457092285,8.233333333333333,91.0,2019-09-02 00:06:00,2019-09-02T08:20:00.000,0.0,424.0,70.0,0.0,8.233333333333333,48.0,128.0,70.0,248.0,3338.6599999999785,1053570,11808,0.0,0.0,0.0,1440.0,10,50.90166000000001,1279.0,29.0,25.0,7.0,2019-09-02 21:55:02,Walk,666000.0,69.0,82.0,0.185,10.0,894.0,0.0,3.0,3.0,5.0,96.0,30.0,11.0,134.0,96.0,0.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,84.0,21.0,22.0,41.0,47.0,44.0,0.07838983050847458,2019,9,2,0,0,Monday,2.0,0.0,6.0,0,0,3338.6599999999785,0.0,11808.0,0.0,44.383904457092285,1,0,1,1
2019-09-02 00:00:00,61.63580754131289,44.383904457092285,8.233333333333333,91.0,2019-09-02 00:06:00,2019-09-02T08:20:00.000,0.0,424.0,70.0,0.0,8.233333333333333,48.0,128.0,70.0,248.0,3338.6599999999785,1053570,11808,0.0,0.0,0.0,1440.0,10,50.90166000000001,1279.0,29.0,25.0,7.0,2019-09-02 22:47:56,Walk,973000.0,89.0,122.0,0.2702777777777778,40.0,1145.0,1.0,1.0,5.0,9.0,96.0,30.0,14.0,134.0,96.0,3.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,84.0,21.0,22.0,41.0,47.0,44.0,0.07838983050847458,2019,9,2,0,0,Monday,2.0,0.0,6.0,0,0,2300.579999999989,0.0,2363.0,0.0,44.466370582580566,0,0,0,1
2019-09-03 00:00:00,52.46656298600311,44.466370582580566,6.816666666666666,95.0,2019-09-02 23:49:30,2019-09-03T06:38:30.000,0.0,373.0,36.0,0.0,6.816666666666666,94.0,89.0,36.0,190.0,2300.579999999989,178720,2363,0.0,0.0,0.0,1440.0,10,50.87705,1381.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,22.0,21.0,38.0,94.0,44.0,0.06837606837606837,2019,9,3,0,0,Tuesday,2.0,23.0,49.0,0,1,2995.339999999976,0.0,5172.0,1.0,44.002779960632324,0,0,0,0
2019-09-04 00:00:00,64.01002484031228,44.002779960632324,7.633333333333334,92.0,2019-09-03 23:13:00,2019-09-04T06:51:30.000,0.0,404.0,54.0,0.0,7.633333333333334,104.0,107.0,54.0,193.0,2995.339999999976,341920,5172,0.0,0.0,0.0,1440.0,30,51.01537,1329.0,44.0,22.0,0.0,2019-09-04 11:49:42,Weights,3911000.0,122.0,700.0,1.0963888888888889,61.000656000000006,2532.0,3.0,2.0,7.0,53.0,96.0,30.0,7.0,134.0,96.0,35.0,163.0,134.0,22.0,220.0,163.0,0.0,0.0,0.0,0.0,,82.0,22.0,22.0,38.0,103.0,44.0,0.07087486157253599,2019,9,4,0,0,Wednesday,3.0,23.0,13.0,1,1,2304.1199999999867,0.0,2565.0,0.0,43.224764823913574,0,0,0,1
2019-09-05 00:00:00,48.55093404892146,43.224764823913574,7.133333333333334,96.0,2019-09-04 23:37:30,2019-09-05T06:45:30.000,3.0,363.0,65.0,0.0,7.133333333333334,64.0,56.0,65.0,243.0,2304.1199999999867,194130,2565,0.0,0.0,0.0,1440.0,10,51.24751000000001,1385.0,6.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,17.0,23.0,32.0,63.0,44.0,0.06884480746791131,2019,9,5,0,0,Thursday,4.0,23.0,37.0,0,1,,0.0,4089.0,0.0,42.776778221130364,0,0,0,1
2019-09-06 00:00:00,49.26213806011229,42.776778221130364,7.533333333333332,94.0,2019-09-05 23:14:30,2019-09-06T06:46:30.000,3.0,405.0,47.0,0.0,7.533333333333333,77.0,71.0,47.0,257.0,,309740,4089,0.0,0.0,0.0,1440.0,10,51.38117,1239.0,4.0,0.0,0.0,2019-09-06 21:52:29,Walk,1945000.0,87.0,251.0,0.5402777777777777,40.0,2673.0,2.0,4.0,4.0,22.0,96.0,30.0,28.0,134.0,96.0,4.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,78.0,18.0,22.0,38.0,77.0,43.0,0.06519337016574586,2019,9,6,0,0,Friday,5.0,23.0,14.0,0,1,,0.0,8809.0,0.0,42.518824577331536,0,0,1,1
2019-09-07 00:00:00,50.92311488353731,42.518824577331536,9.85,93.0,2019-09-06 23:23:30,2019-09-07T09:14:30.000,0.0,521.0,70.0,0.0,9.85,112.0,119.0,70.0,290.0,,667710,8809,0.0,0.0,0.0,1440.0,20,51.45814000000001,1385.0,16.0,0.0,0.0,2019-09-07 16:16:20,Walk,1792000.0,77.0,209.0,0.49777777777777776,20.0,2177.0,2.0,11.0,4.0,12.0,96.0,30.0,30.0,134.0,96.0,0.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,87.0,22.0,21.0,44.0,112.0,42.0,0.08453085376162299,2019,9,7,0,0,Saturday,6.0,23.0,23.0,0,1,,0.0,8809.0,0.0,42.518824577331536,0,0,1,1
2019-09-07 00:00:00,50.92311488353731,42.518824577331536,9.85,93.0,2019-09-06 23:23:30,2019-09-07T09:14:30.000,0.0,521.0,70.0,0.0,9.85,112.0,119.0,70.0,290.0,,667710,8809,0.0,0.0,0.0,1440.0,20,51.45814000000001,1385.0,16.0,0.0,0.0,2019-09-07 17:23:44,Walk,1229000.0,88.0,175.0,0.3413888888888889,0.0,1932.0,0.0,0.0,6.0,15.0,96.0,30.0,16.0,134.0,96.0,5.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,87.0,22.0,21.0,44.0,112.0,42.0,0.08453085376162299,2019,9,7,0,0,Saturday,6.0,23.0,23.0,0,1,,0.0,8809.0,0.0,42.518824577331536,0,0,1,1
2019-09-07 00:00:00,50.92311488353731,42.518824577331536,9.85,93.0,2019-09-06 23:23:30,2019-09-07T09:14:30.000,0.0,521.0,70.0,0.0,9.85,112.0,119.0,70.0,290.0,,667710,8809,0.0,0.0,0.0,1440.0,20,51.45814000000001,1385.0,16.0,0.0,0.0,2019-09-07 18:21:45,Walk,666000.0,83.0,92.0,0.185,0.0,1084.0,0.0,0.0,2.0,9.0,96.0,30.0,9.0,134.0,96.0,2.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,87.0,22.0,21.0,44.0,112.0,42.0,0.08453085376162299,2019,9,7,0,0,Saturday,6.0,23.0,23.0,0,1,,0.0,5084.0,1.0,42.88136863708496,0,0,0,1
2019-09-08 00:00:00,62.87817122366653,42.88136863708496,6.15,93.0,2019-09-08 03:16:00,2019-09-08T09:25:30.000,5.0,318.0,51.0,0.0,6.15,67.0,42.0,51.0,209.0,,427420,5084,0.0,0.0,0.0,1440.0,20,51.349959999999996,1370.0,36.0,12.0,7.0,2019-09-08 19:28:13,Weights,2851000.0,133.0,613.0,0.7952777777777778,80.0,3184.0,0.0,0.0,2.0,45.0,96.0,30.0,0.0,134.0,96.0,30.0,163.0,134.0,10.0,220.0,163.0,7.0,0.0,0.0,0.0,,69.0,17.0,21.0,31.0,67.0,42.0,0.07598371777476255,2019,9,8,0,0,Sunday,8.0,3.0,16.0,1,0,,0.0,4617.0,1.0,43.60120010375977,0,0,0,0
2019-09-09 00:00:00,70.0292624150099,43.60120010375977,6.633333333333334,96.0,2019-09-09 00:11:30,2019-09-09T06:49:30.000,0.0,358.0,40.0,0.0,6.633333333333334,49.0,82.0,40.0,227.0,,356850,4617,0.0,0.0,0.0,1440.0,10,51.13519,1314.0,24.0,21.0,17.0,2019-09-09 11:42:08,Weights,3862000.0,141.0,850.0,1.0763888888888888,82.001312,2201.0,1.0,3.0,2.0,58.0,96.0,30.0,4.0,134.0,96.0,21.0,163.0,134.0,20.0,220.0,163.0,17.0,0.0,0.0,0.0,,77.0,21.0,20.0,36.0,48.0,42.0,0.07151819322459223,2019,9,9,0,0,Monday,9.0,0.0,11.0,1,0,,0.0,5844.0,0.0,43.50460815429688,0,0,0,0
2019-09-10 00:00:00,51.45121951219512,43.50460815429688,7.283333333333332,96.0,2019-09-09 23:27:00,2019-09-10T06:44:30.000,0.0,386.0,51.0,0.0,7.283333333333333,90.0,96.0,51.0,200.0,,442890,5844,0.0,0.0,0.0,1440.0,10,51.16401000000001,1369.0,7.0,0.0,0.0,2019-09-10 21:55:21,Walk,1228000.0,79.0,152.0,0.3411111111111111,30.0,1539.0,0.0,20.0,0.0,0.0,96.0,30.0,16.0,134.0,96.0,4.0,163.0,134.0,0.0,220.0,163.0,0.0,0.0,0.0,0.0,,82.0,22.0,22.0,38.0,90.0,43.0,0.060185185185185175,2019,9,10,0,0,Tuesday,9.0,23.0,27.0,0,1,,0.0,3900.0,1.0,43.44898986816406,0,0,0,1
2019-09-11 00:00:00,66.17816037287169,43.44898986816406,7.95,93.0,2019-09-10 22:51:00,2019-09-11T06:48:30.000,0.0,426.0,51.0,0.0,7.95,54.0,115.0,51.0,257.0,,309320,3900,0.0,0.0,0.0,1440.0,10,51.180609999999994,1197.0,17.0,23.0,9.0,2019-09-11 11:56:19,Weights,3246000.0,138.0,677.0,0.9025,65.0,1900.0,2.0,2.0,4.0,46.0,96.0,30.0,6.0,134.0,96.0,15.0,163.0,134.0,23.0,220.0,163.0,9.0,0.0,0.0,0.0,,89.0,21.0,22.0,46.0,54.0,43.0,0.06996770721205597,2019,9,11,0,0,Wednesday,10.0,22.0,51.0,1,1,,0.0,5098.0,0.0,43.928040504455566,0,0,0,1
2019-09-12 00:00:00,52.012321868638175,43.928040504455566,7.45,91.0,2019-09-11 22:41:00,2019-09-12T06:08:30.000,0.0,394.0,53.0,0.0,7.45,91.0,75.0,53.0,228.0,,385470,5098,0.0,0.0,0.0,1440.0,10,51.03767000000001,1376.0,11.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,19.0,20.0,37.0,91.0,43.0,0.08866442199775533,2019,9,12,0,0,Thursday,11.0,22.0,41.0,0,1,,0.0,4302.0,1.0,43.181729316711426,0,0,0,1
